ISIN;YahooTicker;Name;Currency;Sector;Industry;Hight_52;Low_52;PeRatio;BookValue;PriceToBook;LastDividend;LastDividendYield;LastDividendDate;TSValue;KeyDate;TSDate;IndexName§  0        ;FirstDivYear;LastDivYear;DivIncreas;DivDecrease;DivGrowthSi;DivGrowthLast7;DivGrowthLast5;DivGrowthlast3;DivGrowthLast;DivYear_2017;DivYear_2018;DivYear_2019;DivYear_2020;DivYear_2021;PayoutYear_2017;PayoutYear_2018;PayoutYear_2019;PayoutYear_2020;PayoutYear_2021
CH0325094297;IREN.SW;Investis;CHF;Real Estate;Real Estate Services;92.0;70.2;10.0363;59.609;1.483;2.35;0.0267;2020-04-30;90.0;2021-01-14;2021-01-12;SPI;2018;2020;0;0;0.0;;;;0.0;;;2.35;2.35;;;;0.17279411764705885;;
CH0325814116;KURN.SW;Kuros (Kuros Biosciences;CHF;Healthcare;Biotechnology;3.24;1.505;;3.21;0.65109;;;;2.08;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0346177709;OBSN.SW;ObsEva;CHF;Healthcare;Biotechnology;6.9;1.48;;0.403;4.77667;;;;1.84;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0350494719;BCGE.SW;Banque Cantonale de Geneve;CHF;Financial Services;Banks—Regional;204.0;155.0;11.5302;233.747;0.66311;3.75;0.024;2020-05-08;155.5;2021-01-14;2021-01-12;SPI;1996;2020;9;3;-0.375;0.6666666666666666;0.5;2.3333333333333335;0.10294117647058826;2.25;2.9;6.8;7.5;;0.1956521739130435;0.2283464566929134;0.5037037037037037;;
CH0350665672;BCJ.SW;Banque Cantonale du Jura SA;CHF;Financial Services;Banks—Regional;59.0;50.0;17.7049;85.245;0.633468;1.85;0.0339;2020-05-04;53.0;2021-01-14;2021-01-12;SPI;1996;2020;6;2;-0.8766666666666667;0.08823529411764713;0.0277777777777778;0.0277777777777778;0.0;1.8;1.85;1.85;1.85;;0.5625;0.5606060606060607;0.6166666666666667;;
CH0360674466;GALE.SW;Galenica;CHF;Healthcare;Medical Distribution;72.25;57.15;23.4338;19.075;3.13761;1.8;0.0295;2020-05-22;61.1;2021-01-14;2021-01-12;SPI;2019;2020;1;0;0.05882352941176476;;;;0.05882352941176476;;;;1.8;;;;;;
CH0360826991;COTN.SW;Comet;CHF;Technology;Scientific & Technical Instruments;211.5;71.3;75.2419;24.998;8.40067;1.0;0.0049;2020-04-27;205.5;2021-01-14;2021-01-12;SPI;2004;2020;8;5;0.0;-0.75;-0.9090909090909091;-0.9166666666666666;-0.16666666666666663;12.0;1.5;1.2;1.0;;2.608695652173913;0.9375;0.7499999999999999;;
CH0363463438;IDIA.SW;Idorsia;CHF;Healthcare;Biotechnology;33.88;18.69;;1.472;18.6685;;;2017-06-16;26.94;2021-01-14;2021-01-12;SPI;2017;2017;0;0;0.0;;;;;;;;;;;;;;
CH0364749348;VIFN.SW;Vifor Pharma;CHF;Healthcare;Drug Manufacturers—Specialty & Generic;190.0;97.0;55.2209;50.926;2.7;2.0;0.0148;2020-05-18;134.75;2021-01-14;2021-01-12;SPI;2004;2020;12;1;-0.4444444444444445;-0.8181818181818182;-0.8666666666666667;-0.9;0.0;20.0;2.0;2.0;2.0;;1.1299435028248588;0.8695652173913044;0.8;;
CH0367427686;VLRT.SW;Valartis Group;CHF;Financial Services;Capital Markets;10.3;7.4;;25.367;0.352821;;;2019-05-16;9.1;2021-01-14;2021-01-12;SPI;1998;2019;3;6;-0.9983333333333333;;;;-0.5;0.2;0.2;0.1;;;;-0.18181818181818182;;;
CH0371153492;LAND.SW;Landis+Gyr (Landis Gyr;CHF;Industrials;Electrical Equipment & Parts;104.4;48.18;57.7955;62.612;1.27292;2.0;0.0259;2020-11-26;78.95;2021-01-14;2021-01-12;SPI;2019;2020;0;1;-0.36507936507936506;;;;-0.36507936507936506;;;;2.0;;;;;;
CH0386200239;MED.SW;Medartis;CHF;Healthcare;Medical Devices;50.6;31.6;;17.717;2.51171;;;;45.0;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0404880129;ASWN.SW;ASMALLWORLD;CHF;Consumer Cyclical;Travel Services;4.88;1.3;29.4595;-0.668;;;;;3.05;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0406705126;SENS.SW;Sensirion;CHF;Technology;Scientific & Technical Instruments;64.5;27.2;96.3801;10.522;6.07299;;;;61.0;2021-01-14;2021-01-12;SPI;;;;;;;;;;;;;;;;;;;
CH0418792922;SIKA.SW;Sika;CHF;Basic Materials;Specialty Chemicals;258.8;125.1;52.1414;20.042;12.5137;2.3;0.009;2020-04-23;254.5;2021-01-14;2021-01-12;SPI;2009;2020;7;2;-0.948888888888889;-0.9549019607843138;-0.9680555555555556;-0.9760416666666667;0.12195121951219513;96.0;1.85;2.05;2.3;;22.857142857142858;0.4021739130434783;0.4270833333333333;;
CH0420462266;KLIN.SW;Klingelnberg;CHF;Industrials;Specialty Industrial Machinery;23.4;9.41;11.0492;18.524;1.17685;;;2019-08-29;22.0;2021-01-14;2021-01-12;SPI;2019;2019;0;0;0.0;;;;;;;;;;;;;;
CH0432492467;ALC.SW;Alcon;CHF;Healthcare;Medical Instruments & Supplies;63.3;38.625;;38.136;1.62471;;;2020-05-12;59.76;2021-01-14;2021-01-12;SPI;2020;2020;0;0;0.0;;;;;;;;;;;;;;
CH0435377954;SIGN.SW;SIG Combibloc;CHF;Consumer Cyclical;Packaging & Containers;21.26;10.94;1.70848;83.428;0.245721;0.38;0.0187;2020-04-14;20.28;2021-01-14;2021-01-12;SPI;2020;2020;0;0;0.0;;;;;;;;;;;;;;
DE0005140008;DBK.DE;Deutsche Bank;EUR;Financial Services;Banks—Regional;10.37;4.4485;;29.331;0.3408;;;2019-05-24;9.67;2021-01-14;2021-01-12;DAX;2001;2019;8;4;-0.9153846153846154;-0.8533333333333334;-0.8533333333333334;;0.0;0.19;0.11;0.11;;;;;-0.04074074074074074;;
DE0005190003;BMW.DE;BMW;EUR;Consumer Cyclical;Auto Manufacturers;77.31;36.595;9.34387;90.141;0.774121;2.5;0.0362;2020-05-15;69.84;2021-01-14;2021-01-12;DAX;2001;2020;14;4;4.434782608695652;0.0;-0.1379310344827586;-0.2857142857142857;-0.2857142857142857;3.5;4.0;3.5;2.5;;0.26717557251908397;0.37037037037037035;0.4666666666666667;;
DE0005200000;BEI.DE;Beiersdorf;EUR;Consumer Defensive;Household & Personal Products;107.5;77.62;35.2487;26.903;3.4249;0.7;0.0075;2020-04-30;92.7;2021-01-14;2021-01-12;DAX;2001;2020;7;6;-0.30000000000000004;0.0;0.0;0.0;0.0;0.7;0.7;0.7;0.7;;0.2333333333333333;0.21874999999999997;0.21874999999999997;;
DE0005439004;CON.DE;Continental;EUR;Consumer Cyclical;Auto Parts;126.5;51.45;;61.324;1.97639;3.0;0.025;2020-07-15;120.05;2021-01-14;2021-01-12;DAX;2001;2020;11;3;12.725490196078432;2.111111111111111;1.1538461538461537;-0.17647058823529413;0.47368421052631576;8.5;4.5;4.75;7.0;;0.5704697986577181;0.3103448275862069;-0.778688524590164;;
DE0005552004;DPW.DE;Deutsche Post;EUR;Industrials;Integrated Freight & Logistics;43.64;19.1;21.6592;10.635;4.09967;1.15;0.0272;2020-08-28;41.83;2021-01-14;2021-01-12;DAX;2002;2020;13;1;5.486486486486486;2.428571428571429;1.8235294117647056;1.2857142857142856;1.0869565217391306;1.05;1.15;1.15;2.4;;0.47727272727272724;0.676470588235294;0.5476190476190476;;
DE0005557508;DTE.DE;Deutsche Telekom;EUR;Communication Services;Telecom Services;16.748;10.406;22.9758;7.362;2.06601;0.6;0.0395;2020-06-22;15.12;2021-01-14;2021-01-12;DAX;2001;2020;7;4;0.9354838709677419;0.7142857142857143;1.4;-0.33333333333333337;0.7142857142857143;1.8;0.65;0.7;1.2;;;;;;
DE0005785604;FRE.DE;Fresenius;EUR;Healthcare;Medical Care Facilities;51.54;24.25;11.9655;30.317;1.28311;0.84;0.0216;2020-08-31;38.67;2021-01-14;2021-01-12;DAX;2001;2020;16;3;-0.09677419354838718;0.5272727272727271;2.8181818181818183;1.7096774193548387;1.0999999999999999;0.62;0.75;0.8;1.68;;0.1878787878787879;0.20833333333333331;0.23529411764705885;;
DE0005785802;FME.DE;Fresenius Medical Care;EUR;Healthcare;Medical Care Facilities;81.1;53.5;15.3528;39.248;1.75754;1.2;0.0174;2020-08-28;69.0;2021-01-14;2021-01-12;DAX;2001;2020;18;1;2.0769230769230766;2.1999999999999997;2.0769230769230766;1.5;0.025641025641025664;0.96;1.06;2.34;2.4;;0.22857142857142856;0.1630769230769231;0.585;;
DE0005810055;DB1.DE;Deutsche Börse;EUR;Financial Services;Financial Data & Stock Exchanges;170.15;92.92;23.2845;32.816;4.11537;2.9;0.0213;2020-05-20;135.95;2021-01-14;2021-01-12;DAX;2002;2020;12;2;7.055555555555556;0.3809523809523809;0.3809523809523809;0.23404255319148928;0.07407407407407397;2.35;2.45;2.7;2.9;;0.5;0.5444444444444445;0.49090909090909096;;
DE0006047004;HEI.DE;HeidelbergCement;EUR;Basic Materials;Building Materials;69.7;29.0;;66.85;1.00883;0.6;0.0088;2020-06-05;68.36;2021-01-14;2021-01-12;DAX;2001;2020;11;4;1.434782608695652;4.957446808510639;2.733333333333333;0.7499999999999998;0.3333333333333332;1.6;3.8;2.1;2.8;;0.3478260869565218;0.6551724137931034;0.38181818181818183;;
DE0006048432;HEN3.DE;Henkel vz;EUR;Consumer Defensive;Household & Personal Products;96.62;62.24;21.8712;41.784;2.13718;1.85;0.0207;2020-06-18;89.56;2021-01-14;2021-01-12;DAX;2001;2020;13;2;2.3035714285714284;2.8947368421052633;1.8244274809160306;0.1419753086419753;1.0;3.24;1.79;1.85;3.7;;0.5586206896551724;0.3377358490566038;0.3854166666666667;;
DE0006062144;1COV.DE;Covestro;EUR;Basic Materials;Specialty Chemicals;55.7;23.54;55.06;27.195;2.02464;1.2;0.0218;2020-07-31;55.06;2021-01-14;2021-01-12;DAX;2017;2020;3;0;1.6666666666666665;;;1.6666666666666665;0.5000000000000001;;2.2;2.4;3.6;;;0.23157894736842108;0.7999999999999999;;
DE0006231004;IFX.DE;Infineon;EUR;Technology;Semiconductors;35.53;10.132;133.58;7.857;4.36935;0.27;0.0077;2020-02-21;34.62;2021-01-14;2021-01-12;DAX;2011;2020;6;0;1.7;1.2500000000000002;0.5000000000000001;0.22727272727272735;0.0;0.22;0.25;0.27;0.27;;;;;;
DE0006599905;MRK.DE;Merck;EUR;Healthcare;Drug Manufacturers—Specialty & Generic;149.95;76.22;34.8788;41.201;3.63341;2.6;0.0177;2020-05-29;146.2;2021-01-14;2021-01-12;DAX;2001;2020;13;4;1.888888888888889;0.5294117647058825;1.6;0.08333333333333341;1.08;2.4;1.25;1.25;2.6;;0.39999999999999997;0.16025641025641027;0.4166666666666667;;
DE0007037129;RWE.DE;RWE;EUR;Utilities;Utilities—Diversified;38.65;20.05;24.1588;28.048;1.36694;0.8;0.0211;2020-06-29;37.14;2021-01-14;2021-01-12;DAX;2000;2020;7;6;1.4;0.19999999999999996;1.4;;2.428571428571429;;1.0;0.7;2.4;;;;0.05072463768115942;;
DE0007100000;DAI.DE;Daimler;EUR;Consumer Cyclical;Auto Manufacturers;59.93;21.015;1993.45;53.412;1.08234;0.9;0.0157;2020-07-09;58.13;2021-01-14;2021-01-12;DAX;2000;2020;8;4;-0.23404255319148937;-0.18181818181818185;-0.2653061224489796;-0.4461538461538461;-0.4461538461538461;3.25;3.65;3.25;1.8;;0.33163265306122447;0.5367647058823529;1.477272727272727;;
DE0007164600;SAP.DE;SAP;EUR;Technology;Software—Application;143.32;82.13;25.4581;24.736;4.21248;1.58;0.015;2020-05-22;105.74;2021-01-14;2021-01-12;DAX;2000;2020;16;2;1.0127388535031847;2.7176470588235295;1.8727272727272726;1.528;1.1066666666666667;1.25;1.4;1.5;3.16;;0.36764705882352944;0.4117647058823529;0.5357142857142857;;
DE0007236101;SIE.DE;Siemens;EUR;Industrials;Specialty Industrial Machinery;125.54;58.77;24.8305;45.527;2.6872;3.9;0.0318;2020-02-06;124.04;2021-01-14;2021-01-12;DAX;2001;2020;14;2;1.7857142857142858;0.3;0.18181818181818185;0.08333333333333329;0.026315789473684237;3.6;3.7;3.8;3.9;;0.4931506849315069;0.5285714285714286;0.6031746031746031;;
DE0007664039;VOW3.DE;Volkswagen (VW) vz;EUR;Consumer Cyclical;Auto Manufacturers;183.98;79.38;18.7468;240.902;0.630879;4.86;0.0336;2020-10-01;145.76;2021-01-14;2021-01-12;DAX;2001;2020;12;5;2.8571428571428577;0.36516853932584276;0.0;1.3592233009708738;0.0;2.06;3.96;4.86;4.86;;0.0911504424778761;0.16779661016949152;0.18270676691729323;;
DE0008404005;ALV.DE;Allianz;EUR;Financial Services;Insurance—Diversified;232.6;117.1;12.269;181.263;1.12102;9.6;0.0477;2020-05-07;203.15;2021-01-14;2021-01-12;DAX;2001;2020;12;2;5.3999999999999995;1.1333333333333333;0.40145985401459855;0.2631578947368421;0.06666666666666662;7.6;8.0;9.0;9.6;;0.5;0.4624277456647399;0.4787234042553191;;
DE0008430026;MUV2.DE;Münchener Rückversicherungs-Gesellschaft;EUR;Financial Services;Insurance—Reinsurance;284.2;141.1;27.5802;210.596;1.1344;9.8;0.0412;2020-04-30;239.2;2021-01-14;2021-01-12;DAX;2001;2020;13;0;6.840000000000001;0.4000000000000001;0.26451612903225813;0.13953488372093037;0.05945945945945954;8.6;8.6;9.25;9.8;;3.5833333333333335;0.5548387096774193;0.4868421052631579;;
DE000A0D9PT0;MTX.DE;MTU Aero Engines;EUR;;;289.3;97.76;47.4497;;;;;;205.0;2021-01-14;2021-01-12;DAX;2007;2020;10;0;3.1951219512195124;1.548148148148148;1.3724137931034484;0.8105263157894738;0.20701754385964907;1.9;2.3;2.85;3.44;;0.27536231884057966;0.2839506172839506;0.33529411764705885;;
DE000A0HN5C6;DWNI.DE;Deutsche Wohnen;EUR;Real Estate;Real Estate—Development;46.97;27.66;12.4814;35.48;1.18095;0.9;0.0217;2020-06-08;40.89;2021-01-14;2021-01-12;DAX;2007;2020;8;2;0.02272727272727275;3.285714285714286;1.0454545454545454;0.21621621621621626;0.03448275862068969;0.74;0.8;0.87;0.9;;0.1574468085106383;0.16326530612244897;0.22894736842105265;;
DE000A1EWWW0;ADS.DE;adidas;EUR;Consumer Cyclical;Footwear & Accessories;316.15;162.2;126.44;33.497;8.65152;;;2020-05-15;288.2;2021-01-14;2021-01-12;DAX;2001;2020;11;3;3.1847826086956523;1.8518518518518516;1.5666666666666667;0.925;0.14925373134328357;2.0;5.2;3.35;3.85;;0.37037037037037035;0.6190476190476191;0.335;;
DE000A1ML7J1;VNA.DE;Vonovia;EUR;Real Estate;Real Estate Services;62.74;36.71;10.2344;39.887;1.42302;1.57;0.0275;2020-07-01;56.2;2021-01-14;2021-01-12;DAX;2015;2020;5;0;3.025641025641026;;3.025641025641026;1.8035714285714284;1.1805555555555558;1.12;1.32;1.44;3.14;;0.21960784313725493;0.29333333333333333;0.6545454545454544;;
DE000A2E4K43;DHER.DE;Delivery Hero;EUR;Consumer Cyclical;Internet Retail;145.4;50.18;;10.504;12.2144;;;;133.95;2021-01-14;2021-01-12;DAX;;;;;;;;;;;;;;;;;;;
DE000BASF111;BAS.DE;BASF;EUR;Basic Materials;Chemicals;69.24;37.355;;36.944;1.84333;3.3;0.0486;2020-06-19;67.9;2021-01-14;2021-01-12;DAX;2001;2020;15;2;4.076923076923077;1.5384615384615383;1.3571428571428572;1.2;1.0624999999999998;3.0;3.1;3.2;6.6;;0.4545454545454546;0.607843137254902;0.3478260869565218;;
DE000BAY0017;BAYN.DE;Bayer;EUR;Healthcare;Drug Manufacturers—General;78.34;39.91;;31.888;1.65235;2.8;0.0532;2020-04-29;50.34;2021-01-14;2021-01-12;DAX;2001;2020;14;2;1.0;0.47368421052631576;0.24444444444444435;0.0370370370370369;0.0;2.7;2.75547;2.8;2.8;;0.32142857142857145;1.5308166666666665;0.6666666666666666;;
DE000ENAG999;EOAN.DE;EON;EUR;Utilities;Utilities—Diversified;11.562;7.601;49.6871;1.666;5.33854;0.46;0.0515;2020-05-29;8.812;2021-01-14;2021-01-12;DAX;2001;2020;10;6;-0.6592592592592593;-0.5818181818181819;-0.07999999999999996;1.1904761904761905;0.06976744186046518;0.21;0.6;0.43;0.46;;0.11666666666666665;0.39999999999999997;;;
ES0127797019;EDRVF;EDP Renovaveis, SA;USD;Utilities;Utilities—Renewable;29.35;9.38;;;;;;2019-05-08;28.52;2021-01-14;2021-01-12;Euronext100;2014;2020;3;1;1.1749999999999998;;1.1749999999999998;0.7399999999999998;0.24285714285714266;0.05;0.12;0.07;0.087;;;;;;
ES0177542018;IAG.L;International Consolidated Airlines;GBp;Industrials;Airlines;684.0;0.945;1.01312;4.032;40.2282;;;2020-07-02;157.9;2021-01-14;2021-01-12;FTSE 100;2016;2020;3;1;-0.19047619047619047;;;-0.32;-0.6565656565656566;25.0;29.0;49.5;17.0;;;20.714285714285715;;;
FR0000031122;AF.PA;Air France-KLM;EUR;Industrials;Airlines;10.02;2.614;;-10.954;;;;2008-07-14;4.96;2021-01-14;2021-01-12;Euronext100;2001;2010;4;4;0.2727272727272728;3.6666666666666674;-0.9955828995109639;-0.4166666666666666;;;;;;;;;;;
FR0000035081;ICAD.PA;ICADE SA;EUR;Real Estate;REIT—Diversified;106.0;41.88;18.4362;38.668;1.66158;4.01;0.0637;2020-07-06;62.0;2021-01-14;2021-01-12;Euronext100;2001;2020;11;5;-0.45810810810810815;0.10164835164835155;0.07506702412868628;0.0024999999999999467;-0.12826086956521737;4.0;4.3;4.6;4.01;;1.7391304347826089;2.0476190476190474;1.1219512195121952;;
FR0000045072;ACA.PA;Crédit Agricole;EUR;Financial Services;Banks—Regional;13.8;5.7;7.84048;22.164;0.470132;;;2019-05-24;10.66;2021-01-14;2021-01-12;CAC40, Euronext100;2003;2019;6;4;0.25454545454545435;;0.9714285714285714;0.14999999999999997;0.09523809523809515;0.6;0.63;0.69;;;0.5454545454545454;0.45;0.45999999999999996;;
FR0000051732;ATO.PA;Atos;EUR;Technology;Information Technology Services;82.46;43.26;14.8192;65.462;1.02686;;;2019-05-03;66.58;2021-01-14;2021-01-12;CAC40;2011;2019;5;1;2.4;2.4;1.4285714285714286;0.5454545454545453;0.0;1.6;1.7;1.7;;;0.2807017543859649;0.2833333333333333;0.053797468354430375;;
FR0000051807;TEP.PA;SRTeleperformance;EUR;Industrials;Consulting Services;297.3;150.3;52.5556;40.373;7.02945;2.4;0.0085;2020-07-02;273.0;2021-01-14;2021-01-12;CAC40;1993;2020;20;5;0.846153846153846;6.0588235294117645;4.217391304347826;2.692307692307692;1.5263157894736843;1.3;1.85;1.9;4.8;;0.24528301886792456;0.34905660377358494;0.27941176470588236;;
FR0000052292;RMS.PA;Hermès (Hermes International;EUR;Consumer Cyclical;Luxury Goods;898.2;516.0;84.8548;60.612;14.799;4.55;0.0051;2020-04-28;884.6;2021-01-14;2021-01-12;CAC40, Euronext100;2001;2020;14;4;2.6399999999999997;0.82;0.5423728813559321;0.2133333333333333;0.0;3.75;6.5;4.55;4.55;;0.3232758620689655;0.48507462686567165;0.3116438356164383;;
FR0000073272;SAF.PA;SAFRAN;EUR;Industrials;Aerospace & Defense;152.3;51.1;74.019;28.479;4.10653;;;2019-05-27;116.3;2021-01-14;2021-01-12;CAC40, Euronext100;2001;2019;12;5;2.0333333333333337;1.6764705882352942;0.5166666666666668;0.23809523809523817;0.13749999999999998;0.83;1.6;1.82;;;0.07217391304347825;0.5517241379310345;0.325;;
FR0000077919;DEC.PA;JCDecaux S.A.;EUR;Communication Services;Advertising Agencies;26.74;12.26;;8.873;1.82126;;;2019-05-21;16.46;2021-01-14;2021-01-12;Euronext100;2008;2019;4;0;0.31818181818181807;0.31818181818181807;0.2083333333333333;0.035714285714285546;0.035714285714285546;0.56;0.56;0.58;;;;0.56;0.48333333333333334;;
FR0000120073;AI.PA;Air Liquide;EUR;Basic Materials;Chemicals;144.45;94.86;28.1656;38.818;3.46102;2.7;0.02;2020-05-11;134.0;2021-01-14;2021-01-12;Euronext100, CAC40;2001;2020;8;5;-0.2241379310344827;0.08000000000000007;0.05882352941176485;0.03846153846153849;0.12075513990760006;2.6;2.40909;2.40909;2.7;;0.5531914893617021;0.5353533333333333;0.5125723404255319;;
FR0000120172;CA.PA;Carrefour;EUR;Consumer Defensive;Grocery Stores;18.1;12.095;8.75128;11.584;1.47617;0.23;0.0131;2020-06-08;15.465;2021-01-14;2021-01-12;CAC40, Euronext100;2001;2020;10;4;-0.54;-0.603448275862069;-0.661764705882353;-0.6714285714285715;-0.5;0.7;0.46;0.46;0.23;;;;0.3285714285714286;;
FR0000120222;CNP.PA;CNP Assurances S.A.;EUR;Financial Services;Insurance—Life;17.5;5.3;7.27321;27.551;0.497623;;;2020-04-23;13.6;2021-01-14;2021-01-12;Euronext100;2001;2020;11;2;-0.12962962962962973;0.2207792207792207;0.2207792207792207;0.17499999999999988;0.0561797752808988;0.8;0.84;0.89;0.94;;0.4444444444444445;0.4421052631578947;0.445;;
FR0000120271;FP.PA;TOTAL;EUR;Energy;Oil & Gas Integrated;49.06;21.12;;38.891;0.971947;2.64;0.0705;2021-03-25;37.05;2021-01-14;2021-01-12;Euronext100, CAC40;2001;2021;13;4;-0.7999999999999999;-0.7272727272727272;-0.7295081967213114;-0.738095238095238;-0.753731343283582;2.47;2.52;1.94;2.68;0.66;0.7484848484848485;0.6;0.4619047619047619;;
FR0000120321;OR.PA;LOréal;EUR;Consumer Defensive;Household & Personal Products;321.4;196.0;51.5749;51.822;5.75045;3.85;0.0128;2020-07-03;300.5;2021-01-14;2021-01-12;CAC40, Euronext100;2001;2020;19;0;17.409090909090907;2.5217391304347827;1.9999999999999998;1.4545454545454546;1.103896103896104;3.3;3.55;3.85;8.1;;0.5156249999999999;0.5144927536231884;0.5746268656716418;;
FR0000120404;AC.PA;Accor S.A.;EUR;Consumer Cyclical;Lodging;40.59;20.15;;17.59;1.71177;;;2019-05-10;29.8;2021-01-14;2021-01-12;Euronext100;2001;2019;9;6;0.050000000000000044;0.6153846153846154;1.625;1.1;0.0;1.05;1.05;1.05;;;0.7500000000000001;0.13815789473684212;0.65625;;
FR0000120503;EN.PA;Bouygues;EUR;Industrials;Engineering & Construction;41.32;22.27;21.7314;25.961;1.35858;1.7;0.0489;2020-09-09;34.99;2021-01-14;2021-01-12;CAC40, Euronext100;1992;2020;9;4;-0.8375;0.625;0.625;0.625;0.5294117647058825;1.6;1.7;1.7;2.6;;0.5333333333333333;0.4857142857142857;0.53125;;
FR0000120578;SAN.PA;Sanofi;EUR;Healthcare;Drug Manufacturers—General;95.82;67.65;9.09469;50.498;1.60343;3.15;0.0399;2020-05-04;79.19;2021-01-14;2021-01-12;Euronext100, CAC40;2001;2020;18;1;6.159090909090909;0.13718411552346566;0.10526315789473678;0.06418918918918917;0.02605863192182413;2.96;3.03;3.07;3.15;;0.4417910447761194;0.8657142857142857;1.3954545454545453;;
FR0000120628;CS.PA;AXA;EUR;Financial Services;Insurance—Diversified;25.615;11.844;17.4153;29.396;0.681895;0.73;0.0364;2020-07-07;20.19;2021-01-14;2021-01-12;Euronext100, CAC40;1992;2020;22;5;-0.9018181818181819;0.5000000000000001;1.273684210526316;0.8620689655172417;0.6119402985074627;1.16;1.26;1.34;2.16;;0.46399999999999997;;0.8933333333333334;;
FR0000120644;BN.PA;Danone;EUR;Consumer Defensive;Packaged Foods;74.5;46.03;18.1233;25.171;2.10242;2.1;0.0399;2020-07-14;52.6;2021-01-14;2021-01-12;CAC40, Euronext100;1990;2020;23;4;-0.6347826086956522;1.896551724137931;1.8;1.4705882352941178;1.1649484536082475;1.7;1.9;1.94;4.2;;0.4358974358974359;0.5277777777777778;0.6466666666666666;;
FR0000120685;KN.PA;Natixis Banques Populaires;EUR;Financial Services;Banks—Regional;4.411;1.471;;6.0;0.512333;;;2020-05-05;2.972;2021-01-14;2021-01-12;Euronext100;2001;2020;8;6;-0.876;2.0999999999999996;-0.08823529411764713;-0.11428571428571424;-0.35416666666666663;0.35;0.37;0.48;0.31;;;;;;
FR0000120693;RI.PA;Pernod Ricard;EUR;Consumer Defensive;Beverages—Wineries & Distilleries;171.1;112.25;125.806;53.588;2.9111;2.96;0.0187;2020-12-09;156.15;2021-01-14;2021-01-12;CAC40, Euronext100;2001;2020;12;5;0.6625;0.6219512195121953;0.4777777777777778;0.3168316831683169;-0.1474358974358974;2.02;2.36;3.12;2.66;;0.38113207547169814;0.39999999999999997;0.5672727272727273;2.216666666666667;
FR0000120859;NK.PA;Imerys S.A.;EUR;Basic Materials;Building Materials;43.54;20.68;60.8671;37.796;1.1144;1.72;0.0417;2020-05-15;41.3;2021-01-14;2021-01-12;Euronext100;2001;2020;15;3;-0.5222222222222223;0.10967741935483866;0.04242424242424246;-0.08021390374331558;-0.19999999999999998;1.87;2.075;2.15;1.72;;0.4065217391304348;0.29642857142857143;1.4333333333333333;;
FR0000121014;MC.PA;LVMH Moet Hennessy Louis Vuitton;EUR;Consumer Cyclical;Luxury Goods;525.3;278.7;57.8324;71.106;7.14426;4.6;0.009;2020-12-01;515.8;2021-01-14;2021-01-12;Euronext100, CAC40;2001;2020;16;2;11.266666666666666;2.0666666666666664;1.7878787878787878;1.1904761904761902;0.48387096774193533;4.2;5.4;6.2;9.2;;0.411764705882353;0.4285714285714286;0.4366197183098592;;
FR0000121220;SW.PA;Sodexo S.A.;EUR;Industrials;Specialty Business Services;102.05;48.45;;18.889;4.06692;;;2020-01-30;75.2;2021-01-14;2021-01-12;Euronext100;2001;2020;14;2;0.294642857142857;0.8238993710691822;0.611111111111111;0.20833333333333334;0.054545454545454515;2.4;2.75;2.75;2.9;;0.5;0.6395348837209303;0.6111111111111112;-1.3181818181818181;
FR0000121261;ML.PA;Michelin (Compagnie Générale d Etablissements Michelin SCPA;EUR;;;112.8;68.0;26.0864;;;;;;110.75;2021-01-14;2021-01-12;Euronext100, CAC40;2001;2020;14;3;1.4390243902439028;-0.16666666666666663;-0.2;-0.38461538461538464;-0.4594594594594595;3.25;3.55;3.7;2.0;;0.3494623655913978;0.3817204301075268;0.3814432989690722;;
FR0000121329;HO.PA;Thales S.A.;EUR;Industrials;Aerospace & Defense;99.96;52.5;26.0338;22.769;3.38443;0.8;0.0107;2020-12-01;74.82;2021-01-14;2021-01-12;Euronext100;2001;2020;15;3;2.9516129032258065;1.7222222222222225;1.1681415929203542;0.48484848484848503;0.1238532110091743;1.65;1.8;2.18;2.45;;0.4230769230769231;0.391304347826087;0.41132075471698115;;
FR0000121485;KER.PA;Kering;EUR;Consumer Cyclical;Footwear & Accessories;628.2;348.55;35.6022;80.015;7.11867;7.0;0.0123;2021-01-19;575.5;2021-01-14;2021-01-12;CAC40, Euronext100;2001;2020;12;2;6.339382207502684;3.2666666666666666;3.0;2.4782608695652177;0.5238095238095238;4.6;6.0;10.5;16.0;;0.323943661971831;0.2033898305084746;0.5706521739130436;;
FR0000121501;UG.PA;Peugeot;EUR;;;23.51;8.878;10.9769;;;;;;22.41;2021-01-14;2021-01-12;Euronext100, CAC40;2001;2020;6;3;-0.754;;;1.5625;0.5769230769230769;0.48;0.53;0.78;1.23;;0.24;0.17666666666666667;0.22941176470588237;;
