ISIN;YahooTicker;Name;Currency;Sector;Industry;Hight_52;Low_52;PeRatio;BookValue;PriceToBook;LastDividend;LastDividendYield;LastDividendDate;TSValue;KeyDate;TSDate;IndexName§  0        ;FirstDivYear;LastDivYear;DivIncreas;DivDecrease;DivGrowthSi;DivGrowthLast7;DivGrowthLast5;DivGrowthlast3;DivGrowthLast;DivYear_2017;DivYear_2018;DivYear_2019;DivYear_2020;DivYear_2021;PayoutYear_2017;PayoutYear_2018;PayoutYear_2019;PayoutYear_2020;PayoutYear_2021
PTJMT0AE0001;JMT.LS;Jeronimo Martins SGPS S.A.;EUR;Consumer Defensive;Food Distribution;16.34;12.5;29.0342;3.195;4.51643;0.29;0.0199;2021-05-05;14.425;2021-04-20;2021-04-21;Euronext100;2006;2020;9;4;-0.1785714285714286;0.16949152542372878;0.40816326530612235;-0.4297520661157025;0.06153846153846142;0.605;0.613;0.325;0.345;;;;;;
PTPTC0AM0009;PHR.LS;Portugal Telecom S.A.;EUR;Communication Services;Telecom Services;0.158;0.0642;;0.201;0.511443;;;2016-06-07;0.1028;2021-04-20;2021-04-21;Euronext100;2003;2016;5;4;-0.8125;-0.9478260869565217;-0.9653179190751445;-0.9076923076923078;;;;;;;;;;;
US0010551028;AFL;Aflac;USD;Financial Services;Insurance—Life;53.385;30.32;7.88456;48.464;1.08514;1.32;0.0251;2021-02-16;52.59;2021-04-20;2021-04-20;S&P500, US Dividend Aristokrates;1985;2021;34;2;29.92783505154639;-0.5599999999999999;-0.6024096385542168;-0.6826923076923076;-0.7053571428571428;0.87;1.04;1.08;1.12;0.33;0.15818181818181817;0.2736842105263158;0.24545454545454545;;
US00130H1059;AES;AES;USD;Utilities;Utilities—Diversified;29.07;11.0;441.406;3.959;7.13564;0.6;0.0213;2021-04-29;28.25;2021-04-20;2021-04-20;S&P500;1992;2021;8;4;-0.6116255144032922;-0.24500000000000008;-0.6568181818181819;-0.7096153846153845;-0.736428696107523;0.6;0.52;0.546;0.5729;0.151;-0.3333333333333333;0.2888888888888889;;;
US00206R1023;T;AT&T;USD;Communication Services;Telecom Services;33.24;26.35;;22.688;1.31744;2.08;0.0694;2021-04-08;29.89;2021-04-20;2021-04-20;US Dividend Aristokrates, S&P500;1985;2021;27;9;1.1152398966786665;-0.43478260869565216;-0.4583333333333333;-0.48;-0.5;1.96;2.0;2.04;2.08;1.04;0.4083333333333333;0.6896551724137931;1.0736842105263158;;
US0028241000;ABT;Abbott Laboratories;USD;Healthcare;Medical Devices;128.54;81.05;37.594;18.509;6.48333;1.8;0.015;2021-04-14;120.0;2021-04-20;2021-04-20;US Dividend Aristokrates, S&P500;1984;2021;33;4;26.889680818097304;0.02272727272727275;-0.13461538461538464;-0.19642857142857148;-0.37499999999999994;1.06;1.12;1.28;1.44;0.9;;0.8615384615384616;0.6095238095238095;;
US00287Y1091;ABBV;AbbVie;USD;Healthcare;Drug Manufacturers—General;113.41;74.78;40.0846;7.408;14.7179;5.2;0.0477;2021-04-14;109.03;2021-04-20;2021-04-20;S&P500, US Dividend Aristokrates;2014;2021;5;2;0.566265060240964;0.566265060240964;0.1403508771929826;-0.27576601671309187;-0.4491525423728813;2.56;3.59;5.35;4.72;2.6;0.7757575757575759;0.9702702702702701;1.0094339622641508;;
US00507V1098;ATVI;Activision Blizzard;USD;Communication Services;Electronic Gaming & Multimedia;104.53;58.12;33.5;19.422;4.86407;0.47;0.005;2021-04-14;94.47;2021-04-20;2021-04-20;S&P500, Nasdaq;2011;2021;10;0;1.848484848484848;1.3499999999999996;0.8076923076923075;0.3823529411764704;0.14634146341463414;0.3;0.34;0.37;0.41;0.47;;0.1416666666666667;0.185;;
US00724F1012;ADBE;Adobe;USD;Technology;Software—Infrastructure;536.88;306.3;44.7684;28.28;18.1828;;;2005-03-24;514.21;2021-04-20;2021-04-20;Nasdaq, S&P500;1989;2005;9;5;-0.9667570193832148;-0.6176470588235295;-0.6533333333333334;-0.6666666666666667;-0.8;;;;;;;;;;
US00751Y1064;AAP;Advance Auto Parts;USD;Consumer Cyclical;Specialty Retail;198.52;97.48;27.1583;54.079;3.58568;1.0;0.0052;2021-03-18;193.91;2021-04-20;2021-04-20;S&P500;2007;2021;1;1;0.041666666666666706;0.041666666666666706;0.041666666666666706;0.041666666666666706;-0.8;0.24;0.24;0.24;1.25;0.25;0.0375;0.042105263157894736;0.03529411764705882;;
US0079031078;AMD;AMD (Advanced Micro Devices);USD;Technology;Semiconductors;99.23;46.68;38.406;4.82;16.4461;;;1995-04-27;79.27;2021-04-20;2021-04-20;Nasdaq, S&P500;;;;;;;;;;;;;;;;;;;
US00846U1016;A;Agilent Technologies;USD;Healthcare;Diagnostics & Research;136.98;72.75;51.005;15.756;8.40696;0.78;0.0059;2021-04-05;132.46;2021-04-20;2021-04-20;S&P500;2012;2021;5;4;0.35607437438836864;0.3697662924521641;-0.1865828092243186;-0.364975450081833;-0.2814814814814815;0.545;0.611;0.672;0.54;0.388;0.25952380952380955;;0.19764705882352943;0.2347826086956522;
US0091581068;APD;Air Products and Chemicals;USD;Basic Materials;Chemicals;327.89;198.25;33.4281;57.32;4.96406;6.0;0.0211;2021-03-31;284.54;2021-04-20;2021-04-20;US Dividend Aristokrates, S&P500;1984;2021;31;6;10.79245283018868;-0.512987012987013;-0.6511627906976744;-0.6590909090909092;-0.7201492537313433;4.75;4.4;4.64;5.36;1.5;0.3467153284671533;0.6470588235294118;0.5873417721518986;0.6305882352941177;
US00971T1016;AKAM;Akamai;USD;Technology;Software—Infrastructure;124.91;92.64;31.27;26.128;4.03322;;;;105.38;2021-04-20;2021-04-20;S&P500;;;;;;;;;;;;;;;;;;;
US0116591092;ALK;Alaska Air Group;USD;Industrials;Airlines;73.75;23.39;;24.055;2.78113;;;2020-02-14;66.9;2021-04-20;2021-04-20;S&P500;1984;2020;9;5;9.714285714285712;0.25000000000000006;-0.53125;-0.75;-0.7321428571428571;1.5;1.28;1.4;0.375;;0.19230769230769232;0.3657142857142857;0.2258064516129032;;
US0126531013;ALB;Albemarle;USD;Basic Materials;Specialty Chemicals;188.35;55.75;42.1932;39.949;3.71774;1.56;0.0105;2021-03-11;148.52;2021-04-20;2021-04-20;S&P500, US Dividend Aristokrates;1995;2021;22;4;0.5;-0.6454545454545455;-0.680327868852459;-0.7089552238805971;-0.7467532467532467;1.28;1.34;1.4705;1.54;0.39;;0.21269841269841272;0.2941;;
US0152711091;ARE;Alexandria Real Estate Equities;USD;Real Estate;REIT—Office;179.79;136.52;29.8236;85.783;2.08946;4.36;0.0243;2021-03-30;179.24;2021-04-20;2021-04-20;S&P500;1998;2021;17;6;-0.45499999999999996;-0.6215277777777778;-0.6625386996904024;-0.7077747989276139;-0.7429245283018868;3.45;3.73;4.0;4.24;1.09;2.15625;1.0657142857142856;1.2903225806451613;;
US0153511094;ALXN;Alexion Pharmaceuticals;USD;Healthcare;Biotechnology;166.81;94.0;61.2279;53.081;3.13747;;;;166.54;2021-04-20;2021-04-20;Nasdaq, S&P500;;;;;;;;;;;;;;;;;;;
US0162551016;ALGN;Align Technology;USD;Healthcare;Medical Devices;634.46;172.44;26.6042;41.008;14.5386;;;;596.2;2021-04-20;2021-04-20;Nasdaq, S&P500;;;;;;;;;;;;;;;;;;;
US0188021085;LNT;Alliant Energy;USD;Utilities;Utilities—Regulated Electric;58.1;44.36;23.247;22.764;2.5224;1.61;0.028;2021-01-28;57.42;2021-04-20;2021-04-20;S&P500;1988;2021;25;5;-0.7156966490299823;-0.6049019607843137;-0.657312925170068;-0.6994780014914243;-0.7348684210526316;1.26;1.341;1.42;1.52;0.403;0.63;0.6095454545454545;0.6173913043478261;;
US0200021014;ALL;Allstate;USD;Financial Services;Insurance—Property & Casualty;123.57;84.97;7.09821;92.918;1.32235;3.24;0.0264;2021-03-03;122.87;2021-04-20;2021-04-20;S&P500;1994;2021;22;4;0.2857142857142858;-0.2767857142857143;-0.38636363636363635;-0.5597826086956522;-0.625;1.48;1.84;2.0;2.16;0.81;0.17619047619047618;0.32280701754385965;0.14285714285714285;;
US02079K1079;GOOG;Alphabet C (ex Google;USD;Communication Services;Internet Content & Information;2309.18;1182.23;39.1318;329.586;6.95912;;;;2293.63;2021-04-20;2021-04-20;S&P500, Nasdaq;;;;;;;;;;;;;;;;;;;
US02079K3059;GOOGL;Alphabet A (ex Google;USD;Communication Services;Internet Content & Information;2299.0;1177.25;38.8823;329.586;6.91477;;;;2279.01;2021-04-20;2021-04-20;S&P500, Nasdaq;;;;;;;;;;;;;;;;;;;
US02209S1033;MO;Altria;USD;Consumer Defensive;Tobacco;52.59;35.02;19.6625;1.528;30.8835;3.44;0.0729;2021-03-24;47.19;2021-04-20;2021-04-20;S&P500;1963;2021;51;4;136.82051282051282;-0.5700000000000001;-0.6340425531914894;-0.7133333333333334;-0.7470588235294118;2.54;3.0;3.28;3.4;0.86;0.47924528301886793;0.8108108108108107;;;
US0231351067;AMZN;Amazon;USD;Consumer Cyclical;Internet Retail;3552.25;1997.62;79.7201;185.694;17.958;;;;3334.69;2021-04-20;2021-04-20;Nasdaq, Berkshire Hathaway, S&P500;;;;;;;;;;;;;;;;;;;
US0236081024;AEE;Ameren;USD;Utilities;Utilities—Regulated Electric;86.9;66.33;24.54;35.286;2.43411;2.2;0.0256;2021-03-09;85.89;2021-04-20;2021-04-20;S&P500;1999;2021;9;2;-0.7834645669291338;-0.6583850931677019;-0.6793002915451894;-0.7025419145484045;-0.725;1.778;1.849;1.92;2.0;0.55;0.8466666666666667;0.5603030303030303;0.5647058823529412;;
US02376R1023;AAL;American Airlines;USD;Industrials;Airlines;26.09;8.25;;-11.049;;;;2020-02-04;20.37;2021-04-20;2021-04-20;Berkshire Hathaway, S&P500;2015;2020;0;1;-0.7500000000000001;;-0.7500000000000001;-0.7500000000000001;-0.7500000000000001;0.4;0.4;0.4;0.1;;0.10256410256410257;0.13333333333333333;0.10526315789473685;;
US0255371017;AEP;American Electric Power;USD;Utilities;Utilities—Regulated Electric;94.21;74.8;20.3937;41.383;2.17819;2.96;0.0328;2021-02-09;90.14;2021-04-20;2021-04-20;S&P500;1971;2021;27;8;-0.5647058823529412;-0.6354679802955665;-0.6740088105726872;-0.7075098814229249;-0.7394366197183098;2.39;2.53;2.71;2.84;0.74;0.6128205128205129;0.6487179487179486;0.6948717948717948;;
US0258161092;AXP;American Express;USD;Financial Services;Credit Services;151.46;76.0;38.4881;28.552;5.08196;1.72;0.0119;2021-03-31;145.1;2021-04-20;2021-04-20;DowJones, Berkshire Hathaway, S&P500;1978;2021;28;12;7.618961715774705;-0.12244897959183673;-0.27731092436974786;-0.4027777777777778;-0.5;1.31;1.44;1.6;1.72;0.86;0.4366666666666667;0.1822784810126582;0.2;;
US0268747849;AIG;American International Group (AIG);USD;Financial Services;Insurance—Diversified;49.0;22.14;;76.463;0.595451;1.28;0.0274;2021-03-15;45.53;2021-04-20;2021-04-20;S&P500;1985;2021;18;11;-0.13709416459928808;-0.36;-0.75;-0.75;-0.75;1.28;1.28;1.28;1.28;0.32;-0.19692307692307692;;0.3459459459459459;;
US03027X1000;AMT;American Tower;USD;Real Estate;REIT—Specialty;272.2;197.5;66.6675;9.213;27.4254;4.96;0.0196;2021-04-12;252.67;2021-04-20;2021-04-20;S&P500;2012;2021;8;1;0.3777777777777777;-0.11428571428571424;-0.42857142857142855;-0.6063492063492063;-0.7262693156732891;2.62;3.15;3.78;4.53;1.24;0.9703703703703703;1.125;0.8999999999999999;;
US0304201033;AWK;American Water Works;USD;Utilities;Utilities—Regulated Water;172.56;112.5;41.2558;35.599;4.53131;2.2;0.0136;2021-02-05;161.31;2021-04-20;2021-04-20;S&P500;2009;2021;9;3;-0.32926829268292673;-0.5454545454545454;-0.6245733788395904;-0.6910112359550562;-0.7441860465116279;1.62;1.78;1.955;2.15;0.55;0.675;0.55625;0.5750000000000001;;
US03073E1055;ABC;AmerisourceBergen;USD;Healthcare;Medical Distribution;120.94;81.51;;-3.406;;1.76;0.0146;2021-02-11;120.5;2021-04-20;2021-04-20;S&P500;2002;2021;14;3;4.415384615384616;-0.5577889447236181;-0.6823104693140795;-0.7142857142857143;-0.7411764705882353;1.475;1.54;1.6;1.7;0.44;0.7763157894736843;0.20533333333333334;0.4;-0.10240963855421685;
US03076C1062;AMP;Ameriprise Financial;USD;Financial Services;Asset Management;245.65;100.11;19.8672;50.246;4.82387;4.16;0.0172;2021-02-11;242.38;2021-04-20;2021-04-20;S&P500;2006;2021;14;1;1.3636363636363638;-0.5398230088495575;-0.6438356164383562;-0.7053824362606232;-0.745721271393643;3.24;3.53;3.81;4.09;1.04;0.3446808510638298;0.24859154929577465;0.2741007194244604;;
US0311001004;AME;Ametek;USD;Industrials;Specialty Industrial Machinery;132.22;73.11;34.7188;25.808;5.07168;0.8;0.0061;2021-03-12;130.89;2021-04-20;2021-04-20;S&P500;1985;2021;13;10;-0.7650927883486023;-0.3939393939393939;-0.4444444444444444;-0.6428571428571429;-0.7222222222222223;0.36;0.56;0.56;0.72;0.2;0.12413793103448276;0.16969696969696973;0.1473684210526316;;
US0311621009;AMGN;Amgen;USD;Healthcare;Drug Manufacturers—General;276.69;207.33;21.0512;16.27;15.9275;7.04;0.0272;2021-05-14;259.14;2021-04-20;2021-04-20;S&P500, DowJones, Nasdaq;2012;2021;8;1;0.22222222222222227;-0.2786885245901639;-0.56;-0.6666666666666667;-0.7250000000000001;4.6;5.28;5.8;6.4;1.76;1.7037037037037035;0.41904761904761906;0.44961240310077516;;
US0320951017;APH;Amphenol;USD;Technology;Electronic Components;69.1;37.77;34.1637;8.996;7.42441;1.16;0.0174;2021-03-22;66.79;2021-04-20;2021-04-20;S&P500;2006;2021;9;1;8.666666666666668;-0.3555555555555556;-0.5;-0.6704545454545455;-0.7751937984496123;0.35;0.44;0.48;0.645;0.145;0.16666666666666666;0.11282051282051282;0.12631578947368421;;
US0326541051;ADI;Analog Devices;USD;Technology;Semiconductors;164.4;95.75;40.9626;32.768;4.71405;2.76;0.0179;2021-02-25;154.47;2021-04-20;2021-04-20;Nasdaq, S&P500;2004;2021;16;1;2.1363636363636362;-0.5337837837837838;-0.5892857142857143;-0.640625;-0.7217741935483871;1.8;1.92;2.16;2.48;0.69;0.8571428571428571;0.48;0.5837837837837838;0.7515151515151516;
US03662Q1058;ANSS;ANSYS;USD;Technology;Software—Application;413.19;234.21;73.4286;47.335;7.70973;;;;364.94;2021-04-20;2021-04-20;S&P500;;;;;;;;;;;;;;;;;;;
US0367521038;ANTM;Anthem;USD;Healthcare;Healthcare Plans;386.78;220.94;21.2392;135.284;2.8228;4.52;0.0118;2021-03-09;381.88;2021-04-20;2021-04-20;S&P500;2012;2021;8;1;-0.018245004344048767;-0.35502283105022836;-0.5653846153846155;-0.6233333333333334;-0.7026315789473684;2.7;3.0;3.2;3.8;1.13;0.1875;0.21126760563380284;0.17297297297297298;;
US0374111054;APA;Apache;USD;Energy;Oil & Gas E&P;23.85;6.36;;-4.342;;0.1;0.0059;2021-04-21;17.0;2021-04-20;2021-04-20;S&P500;1983;2021;15;8;-0.7937293729372937;-0.9736842105263158;-0.975;-0.975;-0.923076923076923;1.0;1.0;1.0;0.325;0.025;0.29411764705882354;;-0.10638297872340426;;
US0378331005;AAPL;Apple;USD;Technology;Consumer Electronics;145.09;64.75;36.1025;3.936;33.8186;0.82;0.0062;2021-02-05;133.11;2021-04-20;2021-04-20;S&P500, Nasdaq, DowJones, Berkshire Hathaway;1988;2021;12;1;66.88079470198674;-0.5557289296317969;-0.6322869955156951;-0.7092198581560284;-0.8558875219683655;0.615;0.705;0.76;1.4225;0.205;0.2673913043478261;0.235;0.25333333333333335;;
US0382221051;AMAT;Applied Materials;USD;Technology;Semiconductor Equipment & Materials;142.36;46.22;30.7558;12.502;10.2856;0.96;0.0075;2021-05-26;128.59;2021-04-20;2021-04-20;Nasdaq, S&P500;2006;2021;11;1;0.22222222222222227;-0.45;-0.45;-0.6857142857142857;-0.7471264367816092;0.5;0.7;0.83;0.87;0.22;0.15625;0.21874999999999997;0.28620689655172415;;
US0394831020;ADM;Archer Daniels Midland;USD;Consumer Defensive;Farm Products;59.48;33.01;18.6381;35.971;1.63215;1.48;0.0252;2021-02-08;58.71;2021-04-20;2021-04-20;US Dividend Aristokrates, S&P500;1984;2021;34;3;20.20343839541547;-0.6145833333333334;-0.6916666666666667;-0.7238805970149254;-0.7430555555555555;1.28;1.34;1.4;1.44;0.37;0.4571428571428572;0.41875;0.5833333333333334;;
US04621X1081;AIZ;Assurant;USD;Financial Services;Insurance—Specialty;154.94;83.89;22.0263;102.617;1.50102;2.64;0.0171;2021-02-19;154.03;2021-04-20;2021-04-20;S&P500;2005;2021;15;1;1.1290322580645162;-0.37735849056603776;-0.6748768472906403;-0.7105263157894736;-0.7411764705882352;2.15;2.28;2.43;2.55;0.66;0.22872340425531912;0.57;0.41896551724137937;;
US0495601058;ATO;Atmos Energy Corp.;USD;Utilities;Utilities—Regulated Gas;111.34;84.59;20.3206;56.286;1.85819;2.5;0.0245;2021-02-19;104.59;2021-04-20;2021-04-20;US Dividend Aristokrates;1986;2021;32;2;-0.06324940047961633;-0.6657754010695187;-0.6345029239766081;-0.6843434343434344;-0.7340425531914894;1.835;1.98;2.15;2.35;0.625;;;;;
US0527691069;ADSK;Autodesk;USD;Technology;Software—Application;321.13;147.26;52.6397;4.397;65.1262;;;2005-03-22;286.36;2021-04-20;2021-04-20;S&P500, Nasdaq;1990;2005;4;4;0.0169491525423729;-0.75;-0.75;-0.8;-0.75;;;;;;;;;;
US0530151036;ADP;Automatic Data Processing;USD;Industrials;Staffing & Employment Services;193.97;127.31;33.4159;13.782;13.99;3.72;0.0193;2021-06-10;192.81;2021-04-20;2021-04-20;S&P500, Nasdaq, US Dividend Aristokrates;1984;2021;35;2;30.02068045363576;-0.469861936087011;-0.5694444444444444;-0.6678571428571428;-0.7459016393442622;2.34;2.8;3.28;3.66;0.93;0.6;0.7567567567567567;0.6307692307692307;0.6421052631578947;
US0533321024;AZO;AutoZone;USD;Consumer Cyclical;Specialty Retail;1524.98;874.3;19.1422;-68.682;;;;;1514.11;2021-04-20;2021-04-20;S&P500;;;;;;;;;;;;;;;;;;;
US0534841012;AVB;AvalonBay Communities;USD;Real Estate;REIT—Residential;195.46;131.38;32.6909;77.211;2.4955;6.36;0.033;2021-03-30;192.68;2021-04-20;2021-04-20;S&P500;1995;2021;19;5;0.025806451612903247;-0.6573275862068966;-0.7055555555555556;-0.7295918367346939;-0.75;5.68;5.88;6.08;6.36;1.59;0.8875;0.828169014084507;1.0857142857142859;;
US0536111091;AVY;Avery Dennison;USD;Industrials;Business Equipment & Supplies;199.485;98.84;29.9607;17.858;11.0897;2.48;0.0125;2021-03-02;198.04;2021-04-20;2021-04-20;S&P500;1986;2021;29;6;-0.11630558722919043;-0.5373134328358209;-0.6125;-0.6915422885572139;-0.7372881355932203;1.76;2.01;2.26;2.36;0.62;0.567741935483871;0.3792452830188679;0.6277777777777777;;
US0567521085;BIDU;Baiducom;USD;Communication Services;Internet Content & Information;354.82;90.94;20.849;545.538;0.381257;;;;207.99;2021-04-20;2021-04-20;Nasdaq;;;;;;;;;;;;;;;;;;;
US05722G1004;BKR;Baker Hughes;USD;Energy;Oil & Gas Equipment & Services;25.64;12.01;;;;0.72;0.0359;2021-02-08;19.51;2021-04-20;2021-04-20;S&P500;1988;2021;7;3;-0.8524590163934427;-0.71875;-0.7352941176470588;-0.7500000000000001;-0.7500000000000001;18.19;0.72;0.72;0.72;0.18;;;;;
US0584981064;BLL;Ball;USD;Consumer Cyclical;Packaging & Containers;102.76;59.79;52.4375;9.997;9.23177;0.6;0.0065;2021-02-26;92.29;2021-04-20;2021-04-20;S&P500;1986;2021;16;15;-0.8052959501557632;-0.6703296703296704;-0.6703296703296704;-0.625;-0.75;0.43;0.4;0.55;0.6;0.15;0.3909090909090909;0.3076923076923077;0.3235294117647059;;
US0605051046;BAC;Bank of America;USD;Financial Services;Banks—Diversified;39.97;20.1;16.3433;29.067;1.31008;0.72;0.0189;2021-03-04;38.08;2021-04-20;2021-04-20;Berkshire Hathaway, S&P500;1987;2021;26;4;-0.16279069767441862;0.5;-0.28;-0.6666666666666667;-0.7500000000000001;0.39;0.54;0.66;0.72;0.18;0.24375;0.2076923076923077;0.23571428571428574;;
US0640581007;BK;Bank of New York Mellon;USD;Financial Services;Asset Management;48.15;31.24;12.4246;46.161;1.00908;1.24;0.0266;2021-04-27;46.58;2021-04-20;2021-04-20;Berkshire Hathaway, S&P500;1986;2021;24;10;-0.8016888433981576;-0.5303030303030303;-0.5694444444444444;-0.7019230769230769;-0.75;0.86;1.04;1.18;1.24;0.31;0.23243243243243242;0.2810810810810811;0.2622222222222222;;
US0718131099;BAX;Baxter International;USD;Healthcare;Medical Instruments & Supplies;95.19;74.79;40.8779;17.209;5.05956;0.98;0.0113;2021-02-25;87.07;2021-04-20;2021-04-20;S&P500;1983;2021;22;14;2.546612623045744;-0.8457780967128704;-0.5148514851485149;-0.6643835616438356;-0.743455497382199;0.61;0.73;0.85;0.955;0.245;0.46923076923076923;0.24333333333333332;0.4473684210526316;;
US0758871091;BDX;Becton, Dickinson (BD;USD;Healthcare;Medical Instruments & Supplies;284.97;219.5;48.79;84.874;3.02142;3.32;0.0129;2021-03-09;256.44;2021-04-20;2021-04-20;S&P500, US Dividend Aristokrates;1983;2021;32;6;14.421776291341509;-0.6286353467561521;-0.6937269372693726;-0.7251655629139072;-0.740625;2.94;3.02;3.1;3.2;0.83;0.6391304347826088;;0.7948717948717949;;
US0846707026;BRK-B;Berkshire Hathaway;USD;Financial Services;Insurance—Diversified;269.31;167.04;0.0100454;286947.0;0.000933587;;;;267.89;2021-04-20;2021-04-20;S&P500;;;;;;;;;;;;;;;;;;;
US0865161014;BBY;Best Buy;USD;Consumer Cyclical;Specialty Retail;124.89;61.61;17.3173;17.848;6.6366;2.8;0.0236;2021-03-17;118.45;2021-04-20;2021-04-20;S&P500;2004;2021;12;5;1.5609131484597933;-0.027777777777777804;-0.5541401273885351;-0.6111111111111112;-0.6818181818181819;1.36;1.8;2.0;2.2;0.7;0.3578947368421053;0.5454545454545455;0.3846153846153846;0.37931034482758624;
US09061G1013;BMRN;Biomarin Pharmaceutical;USD;Healthcare;Biotechnology;131.95;71.35;17.558;22.593;3.51658;;;;79.45;2021-04-20;2021-04-20;Nasdaq;;;;;;;;;;;;;;;;;;;
US09062X1037;BIIB;Biogen;USD;Healthcare;Drug Manufacturers—General;363.92;223.25;11.0161;70.212;3.89107;;;;273.2;2021-04-20;2021-04-20;Nasdaq, S&P500, Berkshire Hathaway;;;;;;;;;;;;;;;;;;;
US09247X1019;BLK;BlackRock;USD;Financial Services;Asset Management;813.45;440.0;23.3268;231.314;3.47995;16.52;0.0205;2021-03-04;804.96;2021-04-20;2021-04-20;S&P500;2004;2021;14;2;3.13;-0.572020725388601;-0.5491266375545851;-0.6564059900166389;-0.7155647382920111;10.0;12.02;13.2;14.52;4.13;0.33222591362126247;0.45187969924812027;0.4647887323943662;;
US0970231058;BA;Boeing;USD;Industrials;Aerospace & Defense;278.57;113.89;;-31.453;;;;2020-02-13;234.06;2021-04-20;2021-04-20;S&P500, DowJones;1963;2020;33;7;61.42405832320779;0.059278350515464026;-0.4354395604395604;-0.6382042253521126;-0.75;5.68;6.84;8.22;2.055;;0.42388059701492536;0.382122905027933;-7.472727272727273;;
US0997241064;BWA;BorgWarner;USD;Consumer Cyclical;Auto Parts;50.6;24.27;20.4829;26.903;1.78159;0.68;0.0142;2021-02-26;47.93;2021-04-20;2021-04-20;S&P500;1995;2021;11;3;1.2666666666666668;-0.7343749999999999;-0.6792452830188679;-0.75;-0.75;0.59;0.68;0.68;0.68;0.17;0.28095238095238095;0.15454545454545454;0.18888888888888888;;
US1011211018;BXP;Boston Properties;USD;Real Estate;REIT—Office;110.36;69.69;19.157;37.221;2.85135;3.92;0.0369;2021-03-30;106.13;2021-04-20;2021-04-20;S&P500;1998;2021;15;6;-0.40963855421686746;-0.6230769230769231;-0.6370370370370371;-0.72;-0.75;3.05;3.5;3.83;3.92;0.98;1.0517241379310345;0.9459459459459459;1.1606060606060606;;
US1011371077;BSX;Boston Scientific;USD;;;42.37;32.99;;;;;;;41.13;2021-04-20;2021-04-20;S&P500;;;;;;;;;;;;;;;;;;;
US1101221083;BMY;Bristol-Myers Squibb;USD;Healthcare;Drug Manufacturers—General;67.16;54.07;;16.855;3.9205;1.96;0.0297;2021-03-31;66.08;2021-04-20;2021-04-20;S&P500;1973;2021;31;15;9.16597510373444;-0.6620689655172414;-0.5701754385964912;-0.69375;-0.7860262008733625;1.56;1.6;1.64;2.29;0.49;;0.5333333333333333;0.82;;
US11135F1012;AVGO;Broadcom;USD;Technology;Semiconductors;495.14;246.8;52.8808;58.757;7.78222;14.4;0.0315;2021-03-19;457.26;2021-04-20;2021-04-20;Nasdaq, S&P500;2011;2021;8;2;8.0;1.926829268292683;0.4285714285714286;-0.6842105263157895;-0.7303370786516854;4.81;11.4;11.2;13.35;3.6;1.1186046511627907;0.4;1.7499999999999998;2.119047619047619;
US1156372096;BF-B;Brown-Forman b;USD;Consumer Defensive;Beverages—Wineries & Distilleries;83.4;57.88;39.9737;5.156;14.7304;0.72;0.0095;2021-03-05;75.95;2021-04-20;2021-04-20;US Dividend Aristokrates, S&P500;1986;2021;23;12;-0.3145468392993146;-0.8481012658227849;-0.8256658595641647;-0.9087221095334685;-0.7435897435897436;0.669;1.972;0.6723;0.702;0.18;;;;;
US12503M1080;CBOE;CBOE;USD;Financial Services;Financial Data & Stock Exchanges;107.12;77.63;22.8935;28.094;3.71182;1.68;0.0161;2021-02-25;104.28;2021-04-20;2021-04-20;S&P500;2011;2021;8;2;-0.0454545454545455;-0.46153846153846156;-0.5625000000000001;-0.6379310344827587;-0.7307692307692308;1.04;1.16;1.34;1.56;0.42;0.2810810810810811;0.30526315789473685;0.4060606060606061;;
US12504L1098;CBRE;CBRE Grou a;USD;Real Estate;Real Estate Services;82.83;33.03;36.6712;21.523;3.78247;;;;81.41;2021-04-20;2021-04-20;S&P500;;;;;;;;;;;;;;;;;;;
US1252691001;CF;CF Industries;USD;Basic Materials;Agricultural Inputs;51.24;23.05;31.449;13.657;3.38508;1.2;0.026;2021-02-12;46.23;2021-04-20;2021-04-20;S&P500;2006;2021;7;5;17.749999999999996;-0.8333333333333333;-0.7999999999999999;-0.75;-0.75;1.2;1.2;1.2;1.2;0.3;0.7999999999999999;1.0;0.5454545454545454;;
US12541W2098;CHRW;CH Robinson Worldwide;USD;Industrials;Integrated Freight & Logistics;106.75;68.46;26.7419;13.998;7.10673;2.04;0.0205;2021-03-04;99.48;2021-04-20;2021-04-20;S&P500;1998;2021;20;3;7.16;-0.7134831460674157;-0.7068965517241379;-0.7287234042553191;-0.75;1.81;1.88;2.01;2.04;0.51;0.5027777777777778;0.39999999999999997;0.4785714285714285;;
US1255231003;CI;Cigna;USD;Healthcare;Healthcare Plans;254.5;158.84;11.0353;141.841;1.7863;4.0;0.0158;2021-03-09;253.37;2021-04-20;2021-04-20;S&P500;1983;2021;12;6;2.6289737262302215;24.0;24.0;24.0;24.0;0.04;0.04;0.04;0.04;1.0;0.004347826086956522;0.0038095238095238095;0.0029850746268656717;;
US12572Q1058;CME;CME Grou a;USD;Financial Services;Financial Data & Stock Exchanges;216.75;146.89;35.1141;73.496;2.80451;3.6;0.0175;2021-03-09;206.12;2021-04-20;2021-04-20;S&P500;2004;2021;12;4;3.3269230769230775;-0.7680412371134021;-0.8407079646017699;-0.8021978021978022;-0.847457627118644;6.14;4.55;5.5;5.9;0.9;0.5159663865546218;0.7982456140350876;0.9322033898305084;;
