US90384S3031;Ulta Beauty;ulta_beauty;ULTA;Common Stock;Equity
US9043112062;Under Armour;under_armour_1;UA;Common Stock;Equity
US9043111072;Under Armour;under_armour;UAA;Common Stock;Equity
US9078181081;Union Pacific;union_pacific;UNP;Common Stock;Equity
US9100471096;United Airlines;united_airlines;UAL;Common Stock;Equity
US9113121068;United Parcel Service;ups;UPS;Common Stock;Equity
US9113631090;United Rentals;united_rentals;URI;Common Stock;Equity
US91324P1021;UnitedHealth;unitedhealth;UNH;Common Stock;Equity
US9139031002;Universal Health Services;universal_health_services;UHS;Common Stock;Equity
US91529Y1064;Unum Group;unum_group;UNM;Common Stock;Equity
US9182041080;VF;vf;VFC;Common Stock;Equity
US91913Y1001;Valero Energy;valero_energy;VLO;Common Stock;Equity
US92220P1057;Varian Medical Systems;varian_medical_systems;VAR;Common Stock;Equity
US92276F1003;Ventas;ventas;VTR;REIT;Equity
US92343E1029;VeriSign;verisign;VRSN;Common Stock;Equity
US92345Y1064;Verisk Analytic a;verisk_analytic_a;VRSK;Common Stock;Equity
US92343V1044;Verizon;verizon;VZ;Common Stock;Equity
US92532F1003;Vertex Pharmaceuticals;vertex_pharmaceuticals;VRTX;Common Stock;Equity
US92826C8394;Visa;visa;V;Common Stock;Equity
US9290421091;Vornado Realty Trust;vornado_realty_trust;VNO;REIT;Equity
US9291601097;Vulcan Materials;vulcan_materials;VMC;Common Stock;Equity
US9314271084;Walgreens Boots Alliance;walgreens_boots_alliance;WBA;Common Stock;Equity
US9311421039;Walmart;walmart;WMT;Common Stock;Equity
US2546871060;Walt Disney;disney;DIS;Common Stock;Equity
US94106L1098;Waste Management;waste_management;WM;Common Stock;Equity
US9418481035;Waters;waters;WAT;Common Stock;Equity
US92939U1060;WEC Energy Group;wec_energy_group;WEC;Common Stock;Equity
US9497461015;Wells Fargo &;wells_fargo;WFC;Common Stock;Equity
US95040Q1040;Welltower;welltower_1;WELL;REIT;Equity
US9581021055;Western Digital;western_digital;WDC;Common Stock;Equity
US96145D1054;WestRock;westrock;WRK;Common Stock;Equity
US9621661043;Weyerhaeuser;weyerhaeuser;WY;REIT;Equity
US9633201069;Whirlpool;whirlpool;WHR;Common Stock;Equity
US9694571004;Williams Companies;williams_companies;WMB;Common Stock;Equity
IE00BDB6Q211;Willis Towers Watson;willis_towers_watson;WLTW;Common Stock;Equity
US9831341071;Wynn Resorts;wynn_resorts;WYNN;Common Stock;Equity
US98389B1008;Xcel Energy;xcel_energy;XEL;Common Stock;Equity
US9839191015;Xilinx;xilinx;XLNX;Common Stock;Equity
US98419M1009;Xylem;xylem;XYL;Common Stock;Equity
